CodigoASIN,PreguntasRespondidas,Moneda,EntregaEnvio,Dominio,Caracteristicas,CantidadImagenes,Valoracion,NumeroResenas,NombreVendedor,FechaRegistro,Titulo,EnlaceURL,CantidadVideos,Categorias
0385199570,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 16 - 18 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 10 - 11"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.7 out of 5 stars,22356,Momma's Media,2021-12-21T23:26:09.769Z,The Stand: The Complete and Uncut Edition,https://www.amazon.com/dp/0385199570,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385302304,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery February 28 - March 2 if you spend $25 on items shipped by Amazon"",""Or fastest delivery February 22 - 23"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.7 out of 5 stars,38182,EZSHOP7,2021-12-21T23:26:18.602Z,Outlander,https://www.amazon.com/dp/0385302304,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385302312,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.8 out of 5 stars,18323,Amazon,2021-12-21T23:26:08.260Z,Dragonfly in Amber (Outlander),https://www.amazon.com/dp/0385302312,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385302320,0,USD,"[""FREE delivery December 31 - January 4"",""Or fastest delivery December 24 - 31"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Tuesday, December 28"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.8 out of 5 stars,15337,Mr carters,2021-12-21T23:35:57.173Z,Voyager (Outlander),https://www.amazon.com/dp/0385302320,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385312083,0,USD,"[""FREE delivery Tuesday, December 28"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery December 29 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,10947,worldofbooksinc,2021-12-21T23:35:51.472Z,Slaughterhouse-Five: A Novel,https://www.amazon.com/dp/0385312083,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385315279,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 16 - 18 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 10 - 13"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.7 out of 5 stars,13553,Movous,2021-12-21T23:26:08.476Z,The Fiery Cross,https://www.amazon.com/dp/0385315279,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385319959,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 8 - 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Monday, January 3"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.7 out of 5 stars,38182,Emmie's Store,2021-12-21T23:26:07.028Z,Outlander,https://www.amazon.com/dp/0385319959,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385324162,0,USD,"[""FREE delivery Tuesday, December 28"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery December 30 - January 3 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 23 - 31"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.8 out of 5 stars,13908,Bay State Book Company,2021-12-21T23:26:08.304Z,A Breath of Snow and Ashes (Outlander),https://www.amazon.com/dp/0385324162,0,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
0385333846,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 11 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 29 - 30"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,10947,2nd Life Aloha,2021-12-21T23:26:08.100Z,Slaughterhouse-Five: A Novel (Modern Library 100 Best Novels),https://www.amazon.com/dp/0385333846,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385335970,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.8 out of 5 stars,18323,Mojow,2021-12-21T23:26:21.953Z,"Dragonfly in Amber (Outlander, Book 2)",https://www.amazon.com/dp/0385335970,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385340990,0,USD,"[""FREE delivery December 31 - January 5 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 24 - 31"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Tuesday, January 4 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.7 out of 5 stars,13292,DANO PRODUCTSDANO PRODUCTSVivé Liber Books LLC,2021-12-21T23:26:06.944Z,The Guernsey Literary and Potato Peel Pie Society: A Novel,https://www.amazon.com/dp/0385340990,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385341008,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon. Order within 15 hrs 48 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.7 out of 5 stars,13292,Gizmo's Books,2021-12-21T23:26:09.990Z,The Guernsey Literary and Potato Peel Pie Society,https://www.amazon.com/dp/0385341008,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385342454,0,USD,"[""FREE delivery Tuesday, December 28"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 24 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 10 hrs 39 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.8 out of 5 stars,13786,Mostly Tomatos,2021-12-21T23:35:55.976Z,An Echo in the Bone (Outlander),https://www.amazon.com/dp/0385342454,0,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
0385344430,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 24 mins"",""Arrives before Christmas"",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Tuesday, December 28. Order within 5 hrs 24 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.8 out of 5 stars,23889,Momma's Media,2021-12-21T23:35:51.267Z,Written in My Own Heart's Blood (Outlander),https://www.amazon.com/dp/0385344430,0,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
0385348711,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 6 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Wednesday, December 29"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.7 out of 5 stars,24717,-OnTimeBooks-,2021-12-21T23:26:12.659Z,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",https://www.amazon.com/dp/0385348711,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
0385353308,0,USD,"[""FREE delivery January 8 - 11 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""$3.99 delivery December 29 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.3 out of 5 stars,13332,HPB Inc.,2021-12-21T23:26:08.249Z,Station Eleven,https://www.amazon.com/dp/0385353308,0,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction""]"
0385374151,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 21 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.8 out of 5 stars,11705,Amazon,2021-12-21T23:38:12.736Z,Where Do Diggers Sleep at Night? (Where Do...Series),https://www.amazon.com/dp/0385374151,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
0385376715,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives before Christmas"",""FREE delivery January 6 - 8 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 31 - January 4"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.9 out of 5 stars,18752,-OnTimeBooks-,2021-12-21T23:26:18.758Z,The Wonderful Things You Will Be,https://www.amazon.com/dp/0385376715,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
038538369X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 33 mins"",""Arrives before Christmas""]",www.amazon.com,[],6,4.7 out of 5 stars,24338,Amazon,2021-12-21T23:26:08.991Z,P is for Potty! (Sesame Street) (Lift-the-Flap),https://www.amazon.com/dp/038538369X,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
0385484518,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 16 - 19 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 10 - 12"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.8 out of 5 stars,14255,VMG Books & Media,2021-12-21T23:26:19.458Z,"Tuesdays with Morrie: An Old Man, A Young Man and Life's Greatest Lesson",https://www.amazon.com/dp/0385484518,0,"[""Books"",""Self-Help"",""Death & Grief""]"
038549081X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 9 - 21 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 4 - 5"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.4 out of 5 stars,50377,Vivé Liber Books LLC,2021-12-21T23:26:08.049Z,The Handmaid's Tale,https://www.amazon.com/dp/038549081X,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385534248,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 8 - 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 3 - 4"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.6 out of 5 stars,17891,LiquidationFactor,2021-12-21T23:26:08.337Z,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,https://www.amazon.com/dp/0385534248,0,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]"
0385534639,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 19 hrs 48 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.5 out of 5 stars,16877,Jenson Books Inc,2021-12-21T23:26:21.320Z,The Night Circus,https://www.amazon.com/dp/0385534639,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0385539304,0,USD,"[""FREE delivery December 31 - January 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 29 - January 7"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 3 - 6. "",""Or fastest delivery December 30 - January 5. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.7 out of 5 stars,11609,BankofBooks,2021-12-21T23:26:18.156Z,The Body: A Guide for Occupants,https://www.amazon.com/dp/0385539304,0,"[""Books"",""Humor & Entertainment"",""Humor""]"
0385542364,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon. Order within 16 hrs 3 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,17466,-OnTimeBooks-,2021-12-21T23:26:12.971Z,The Underground Railroad (Pulitzer Prize Winner) (National Book Award Winner) (Oprah's Book Club): A Novel,https://www.amazon.com/dp/0385542364,0,"[""Books"",""Literature & Fiction"",""United States""]"
038554376X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 5 - 7 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Tuesday, January 4"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,12424,MjTreasuresCT,2021-12-21T23:26:12.542Z,Hidden Valley Road: Inside the Mind of an American Family,https://www.amazon.com/dp/038554376X,0,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics""]"
0385543913,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery January 5 - 11 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 30 - January 8"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.8 out of 5 stars,14127,MediaFlow,2021-12-21T23:26:17.431Z,"Darker: Fifty Shades Darker as Told by Christian (Fifty Shades Of Grey Series, 5)",https://www.amazon.com/dp/0385543913,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0385544189,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 33 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,30098,HarryBat,2021-12-21T23:26:20.210Z,The Guardians: A Novel,https://www.amazon.com/dp/0385544189,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
